	Posteriors	FDR
6842	0.004874390701162355	0.00027975823036140754
762	0.004999375078115236	0.0002814119153115665
3985	0.004999375078115236	0.0002830644418134242
3253	0.004999375078115236	0.00028471581108383795
6244	0.004999375078115236	0.00028636602433796163
3423	0.004999375078115236	0.0002880150827892483
2544	0.004999375078115236	0.00028966298764945326
355	0.004999375078115236	0.0002913097401286371
1811	0.004999375078115236	0.00029295534143516857
6378	0.005124359455068116	0.000294643463068164
4040	0.005124359455068116	0.00029633040543351497
2769	0.005249343832020997	0.0002980598095629101
3553	0.005249343832020997	0.0002997880064293876
6725	0.005249343832020997	0.00030151499729665613
3921	0.005249343832020997	0.00030324078342666114
6663	0.005249343832020997	0.00030496536607958806
2057	0.005249343832020997	0.0003066887465138653
1446	0.005374328208973878	0.00030845447454956566
2514	0.005374328208973878	0.000310218972541354
2964	0.005374328208973878	0.00031198224177409514
2506	0.005374328208973878	0.000313744283530865
6116	0.005374328208973878	0.00031550509909295373
1298	0.005374328208973878	0.00031726468973986883
2253	0.005374328208973878	0.00031902305674933823
783	0.005374328208973878	0.0003207802013973134
3149	0.005374328208973878	0.00032253612495797236
153	0.005374328208973878	0.00032429082870372297
6338	0.0054993125859267595	0.00032608771125831426
5696	0.0054993125859267595	0.00032788334641092393
2481	0.0054993125859267595	0.00032967773546002725
3827	0.0054993125859267595	0.00033147087970229804
3667	0.0054993125859267595	0.0003332627804326116
6882	0.00562429696287964	0.0003350967610851063
3102	0.00562429696287964	0.0003369294707877378
2256	0.005749281339832521	0.00033880420299038584
2778	0.005749281339832521	0.0003406776369020348
277	0.005749281339832521	0.0003425497738708581
3459	0.005749281339832521	0.0003444206152431632
3201	0.005874265716785402	0.0003463333945934026
4087	0.005874265716785402	0.0003482448511363459
4548	0.005874265716785402	0.00035015498624372545
1280	0.005874265716785402	0.00035206380128537774
3193	0.005874265716785402	0.00035397129762924646
2980	0.005999250093738283	0.00035592063423011284
3622	0.005999250093738283	0.00035786862506874184
6030	0.005999250093738283	0.000359815271538262
4829	0.005999250093738283	0.0003617605750298798
361	0.005999250093738283	0.0003637045369328827
4920	0.005999250093738283	0.00036564715863464256
1560	0.005999250093738283	0.000367588441520619
2112	0.005999250093738283	0.0003695283869743626
3822	0.006124234470691163	0.000371510035074816
4873	0.006124234470691163	0.0003734903188736512
2817	0.006124234470691163	0.0003754692397793007
5084	0.006124234470691163	0.00037744679919825904
6940	0.006249218847644044	0.00037946597803197485
4105	0.006249218847644044	0.0003814837686368604
681	0.006249218847644044	0.0003835001724440793
4607	0.006249218847644044	0.00038551519088282887
5302	0.006374203224596925	0.0003875717458394615
2713	0.006374203224596925	0.00038962688881191514
4826	0.0064991876015498065	0.0003917235122548589
1947	0.0064991876015498065	0.0003938186971911522
464	0.0064991876015498065	0.00039591244510074023
2131	0.0064991876015498065	0.00039800475746153873
248	0.0064991876015498065	0.00040009563574943736
136	0.006624171978502687	0.00040222789897066154
6259	0.006624171978502687	0.00040435870173762456
2092	0.006624171978502687	0.0004064880455502795
6467	0.006624171978502687	0.0004086159319065261
2274	0.006624171978502687	0.00041074236230221413
6959	0.006624171978502687	0.0004128673382311473
607	0.006624171978502687	0.0004149908611850863
1166	0.006749156355455568	0.0004171556477518226
2885	0.006749156355455568	0.00041931895513402413
407	0.006749156355455568	0.0004214807848472487
4940	0.006749156355455568	0.00042364113840498457
171	0.006749156355455568	0.0004258000173186537
5109	0.006749156355455568	0.00042795742309761545
2794	0.006874140732408449	0.00043015598493571604
128	0.006874140732408449	0.00043235304758401904
4407	0.006874140732408449	0.0004345486125754384
4061	0.006874140732408449	0.00043674268144079886
2799	0.006874140732408449	0.0004389352557088396
698	0.006874140732408449	0.0004411263369062178
5767	0.006874140732408449	0.00044331592655751193
2548	0.006874140732408449	0.00044550402618522575
6676	0.006874140732408449	0.00044769063730979147
2580	0.00699912510936133	0.00044991825868757163
2907	0.00699912510936133	0.00045214436570683534
4482	0.00699912510936133	0.0004543689599112711
5824	0.00699912510936133	0.00045659204284247015
1423	0.00699912510936133	0.0004588136160399298
639	0.00699912510936133	0.0004610336810410573
4816	0.007124109486314211	0.0004632946500961211
5670	0.007124109486314211	0.00046555408525087615
4677	0.007124109486314211	0.00046781198806575015
3219	0.007249093863267091	0.0004701107276844624
6969	0.007249093863267091	0.00047240790936375166
3810	0.007249093863267091	0.0004747035346868896
6474	0.007249093863267091	0.00047699760523500345
5722	0.007249093863267091	0.00047929012258707927
6287	0.007249093863267091	0.00048158108831996584
2056	0.0073740782402199724	0.00048391278559733396
772	0.0073740782402199724	0.00048624290580518743
5998	0.0073740782402199724	0.0004885714505429883
1137	0.0073740782402199724	0.0004908984214080363
2591	0.0073740782402199724	0.0004932238199954728
527	0.0073740782402199724	0.0004955476478982842
6013	0.0073740782402199724	0.0004978699067073058
7005	0.0074990626171728535	0.0005002327797111754
3298	0.007624046994125735	0.0005026362258024083
5613	0.007624046994125735	0.0005050380506821127
1831	0.007624046994125735	0.0005074382559900842
2427	0.007624046994125735	0.0005098368433639082
6594	0.007624046994125735	0.0005122338144389627
321	0.007624046994125735	0.0005146291708484227
980	0.007749031371078615	0.000517064996505066
740	0.007749031371078615	0.0005194991824271708
1945	0.007749031371078615	0.0005219317302699203
553	0.007749031371078615	0.0005243626416862703
6281	0.007749031371078615	0.0005267919183269537
1325	0.007749031371078615	0.0005292195618404837
3883	0.007874015748031496	0.00053168757131165
6098	0.007874015748031496	0.0005341539227314417
5772	0.007999000124984376	0.0005366605870035212
6121	0.007999000124984376	0.0005391655683858579
188	0.007999000124984376	0.0005416688685726358
2140	0.007999000124984376	0.0005441704892557663
6487	0.007999000124984376	0.0005466704321248905
4408	0.008123984501937258	0.0005492105977533895
394	0.008123984501937258	0.0005517490608580087
4559	0.008123984501937258	0.0005542858231498276
134	0.008123984501937258	0.000556820886337633
3940	0.008123984501937258	0.0005593542521279242
2649	0.008248968878890138	0.0005619277509989959
5489	0.008248968878890138	0.0005644995278902274
5505	0.00837395325584302	0.0005671113853243253
2228	0.00837395325584302	0.0005697214962807007
6865	0.00837395325584302	0.000572329862510501
4734	0.00837395325584302	0.0005749364857625332
2803	0.0084989376327959	0.0005775831127321503
822	0.0084989376327959	0.0005802279723381817
2986	0.00862392200974878	0.0005829127834321104
6682	0.00862392200974878	0.0005855958028603108
4234	0.00862392200974878	0.000588277032415644
1800	0.00862392200974878	0.0005909564738885793
482	0.00862392200974878	0.0005936341290671994
2399	0.00862392200974878	0.0005963099997372032
5711	0.008748906386701663	0.0005990257213850928
5744	0.008748906386701663	0.0006017396343605562
1714	0.008748906386701663	0.0006044517404698575
353	0.008748906386701663	0.0006071620415168564
6632	0.008748906386701663	0.0006098705393030124
4918	0.008873890763654543	0.0006126188001025972
5449	0.008873890763654543	0.0006153652336011185
1022	0.008873890763654543	0.0006181098416204117
5288	0.008873890763654543	0.0006208526259798915
302	0.008873890763654543	0.0006235935884965553
4232	0.008998875140607425	0.0006263742264620635
6950	0.008998875140607425	0.000629153018667223
5347	0.008998875140607425	0.0006319299669492203
5201	0.008998875140607425	0.0006347050731428051
1193	0.008998875140607425	0.0006374783390802934
3919	0.008998875140607425	0.0006402497665915718
6277	0.009123859517560305	0.0006430607704851996
994	0.009123859517560305	0.0006458699121702194
1425	0.009123859517560305	0.0006486771934965076
4262	0.009123859517560305	0.0006514826163114906
3834	0.009123859517560305	0.00065428618246015
1364	0.009248843894513185	0.0006571292382696283
1937	0.009248843894513185	0.0006599704137511903
5550	0.009248843894513185	0.000662809710769624
4308	0.009248843894513185	0.0006656471311872525
5211	0.009248843894513185	0.0006684826768639377
2564	0.009373828271466067	0.000671357625871402
5867	0.009373828271466067	0.0006742306765962601
6223	0.009373828271466067	0.0006771018309179993
1624	0.009373828271466067	0.0006799710907136272
1456	0.009373828271466067	0.0006828384578576748
2982	0.009373828271466067	0.0006857039342222012
5372	0.009373828271466067	0.0006885675216767971
2890	0.009498812648418948	0.0006914704031024124
2158	0.009498812648418948	0.0006943713722214231
4671	0.009498812648418948	0.0006972704309228382
4591	0.009498812648418948	0.0007001675810931792
4740	0.009623797025371828	0.0007031039514269333
4374	0.009623797025371828	0.0007060383899380994
6854	0.009623797025371828	0.0007089708985324545
461	0.00974878140232471	0.0007119425653647333
5720	0.00974878140232471	0.0007149122790804613
5064	0.00974878140232471	0.000717880041604523
4552	0.00974878140232471	0.0007208458548592752
5024	0.00974878140232471	0.0007238097207645495
1161	0.00974878140232471	0.0007267716412376575
807	0.00974878140232471	0.0007297316181933948
2766	0.00987376577927759	0.0007327306454682665
3281	0.00987376577927759	0.0007357277061678762
923	0.00987376577927759	0.0007387228022259258
5523	0.010123734533183352	0.0007417978388350206
147	0.010123734533183352	0.0007448708610080794
4992	0.010123734533183352	0.0007479418707239193
6270	0.010123734533183352	0.0007510108699587669
743	0.010123734533183352	0.0007540778606862619
4403	0.010123734533183352	0.0007571428448774613
768	0.010248718910136232	0.0007602466957817317
250	0.010248718910136232	0.0007633485173621026
4845	0.010248718910136232	0.0007664483116081071
1536	0.010248718910136232	0.0007695460805066789
1812	0.010373703287089114	0.0007726826439314282
5338	0.010373703287089114	0.0007758171593225993
2654	0.010373703287089114	0.0007789496286854474
3056	0.010373703287089114	0.0007820800540226101
2150	0.010498687664041995	0.0007852492019710833
275	0.010623672040994875	0.000788457034654169
586	0.010623672040994875	0.0007916627761816594
458	0.010623672040994875	0.0007948664285976949
3561	0.010748656417947757	0.0007981087054671902
5324	0.010748656417947757	0.0008013488707919966
4876	0.010873640794900637	0.0008046276116527091
2447	0.010873640794900637	0.0008079042186111368
1555	0.010998625171853519	0.0008112193522979431
173	0.010998625171853519	0.0008145323298002377
2063	0.010998625171853519	0.0008178431532209312
3505	0.010998625171853519	0.0008211518246602008
1059	0.010998625171853519	0.0008244583462154943
3479	0.0111236095488064	0.0008278033125040916
370	0.0111236095488064	0.0008311461067366574
2165	0.0111236095488064	0.0008344867310281439
6029	0.01124859392575928	0.0008378657405008017
1060	0.01124859392575928	0.0008412425579465554
451	0.011373578302712161	0.000844657712208801
3771	0.011498562679665042	0.0008481111660070041
6266	0.011623547056617924	0.0008516028821089519
3462	0.011623547056617924	0.0008550923360041605
1075	0.011748531433570804	0.000858620004105704
3981	0.011748531433570804	0.0008621453881877581
5113	0.011748531433570804	0.0008656684904678174
747	0.011748531433570804	0.0008691893131605068
4483	0.011748531433570804	0.0008727078584775865
2877	0.011748531433570804	0.000876224128627956
5566	0.011748531433570804	0.0008797381258176596
5895	0.011748531433570804	0.00088324985224989
5600	0.011873515810523684	0.0008867996797557924
6191	0.011873515810523684	0.0008903472148319203
4880	0.011873515810523684	0.0008938924596981862
6357	0.011873515810523684	0.0008974354165716373
4243	0.011873515810523684	0.0009009760876664606
4647	0.011998500187476566	0.0009045547797334745
3290	0.011998500187476566	0.0009081311644555065
3261	0.011998500187476566	0.000911705244063312
1626	0.011998500187476566	0.0009152770207847725
4050	0.012123484564429446	0.0009188867494622748
6916	0.012123484564429446	0.0009224941537813241
6707	0.012123484564429446	0.0009260992359862317
1393	0.012248468941382326	0.000929742212081919
4605	0.012248468941382326	0.0009333828446741674
6528	0.012248468941382326	0.0009370211360235912
2705	0.012248468941382326	0.000940657088387898
2602	0.012373453318335208	0.0009443308660967499
4503	0.012373453318335208	0.0009480022835243883
795	0.012498437695288089	0.0009517114792250189
4724	0.012498437695288089	0.0009554182934195816
2259	0.012498437695288089	0.0009591227284009258
6261	0.012498437695288089	0.0009628247864589581
1396	0.012498437695288089	0.000966524469880648
186	0.01262342207224097	0.0009702618528887788
4473	0.01262342207224097	0.0009739968401385711
6218	0.01274840644919385	0.0009777694801927383
488	0.01274840644919385	0.0009815397034371332
711	0.01274840644919385	0.0009853075121933794
1976	0.012873390826146731	0.0009891129165832493
6826	0.012873390826146731	0.0009929158855143097
4581	0.012998375203099613	0.000996756403530172
6246	0.013123359580052493	0.00100063443460677
2111	0.013123359580052493	0.0010045099861238564
6992	0.013248343957005373	0.0010084230043312331
5989	0.013248343957005373	0.001012333522207487
4910	0.013248343957005373	0.0010162415421483357
5803	0.013373328333958255	0.0010201869721584923
531	0.013498312710911136	0.001024169776415994
5370	0.013498312710911136	0.0010281500389987938
787	0.013498312710911136	0.0010321277623391168
4949	0.013498312710911136	0.001036102948866085
1407	0.013498312710911136	0.0010400756010057232
2961	0.013623297087864018	0.0010440855504916563
2840	0.013748281464816898	0.001048132761678125
993	0.013748281464816898	0.0010521773950230738
3858	0.013748281464816898	0.001056219452988624
4629	0.013873265841769778	0.0010602987166387773
5903	0.013873265841769778	0.00106437538451187
3715	0.01399825021872266	0.0010684892123853469
5562	0.01399825021872266	0.0010726004241520678
256	0.01412323459567554	0.001076748750335006
727	0.01412323459567554	0.0010808944401492226
5156	0.01412323459567554	0.001085037496107141
1747	0.014373203349581302	0.0010892573010780756
174	0.014373203349581302	0.0010934744268077592
6713	0.014373203349581302	0.00109768887584704
299	0.014498187726534183	0.0011019403031473848
3826	0.014498187726534183	0.0011061890336971426
1876	0.014498187726534183	0.0011104350700613902
430	0.014498187726534183	0.001114678414801952
3607	0.014623172103487065	0.0011189586726247293
3200	0.014623172103487065	0.0011232362188492659
4431	0.014623172103487065	0.0011275110560514943
1429	0.014623172103487065	0.0011317831868040856
244	0.014748156480439945	0.0011360921656944766
3114	0.014873140857392825	0.0011404379577513253
6434	0.014873140857392825	0.0011447810010465945
2997	0.014873140857392825	0.0011491212981873933
2060	0.014873140857392825	0.0011534588517775341
2763	0.014873140857392825	0.001157793664417539
2014	0.014873140857392825	0.0011621257387046445
1430	0.014998125234345707	0.0011664945418292548
5189	0.015123109611298587	0.0011709000390102743
3967	0.01524809398825147	0.0011753421955105082
3830	0.01524809398825147	0.0011797815493883445
4029	0.01524809398825147	0.0011842181032952707
6653	0.01537307836520435	0.00118869126226813
4774	0.01537307836520435	0.0011931616017269815
3927	0.015623047119110112	0.001197707879457726
498	0.015623047119110112	0.0012022512933914748
251	0.015748031496062992	0.00120683119899685
5793	0.015873015873015872	0.001211447561815238
4070	0.015873015873015872	0.0012160610194336145
6130	0.015873015873015872	0.0012206715745935964
6131	0.016122984626921636	0.0012253578365597371
2276	0.016122984626921636	0.0012300411521178516
6988	0.016122984626921636	0.0012347215240458226
2300	0.016122984626921636	0.0012393989551180424
2898	0.016247969003874516	0.0012441127019926519
423	0.016372953380827397	0.0012488627304632436
1904	0.016372953380827397	0.0012536097771206082
4301	0.016497937757780277	0.0012583930617082015
5020	0.016497937757780277	0.0012631733454899052
194	0.016497937757780277	0.0012679506312886792
3968	0.016622922134733157	0.001272764101979414
5855	0.016622922134733157	0.001277574555765924
4707	0.016622922134733157	0.0012823819954836456
418	0.01674790651168604	0.0012872255672081061
1108	0.01674790651168604	0.0012920661060135154
2700	0.0169978752655918	0.001296981852229346
2977	0.0169978752655918	0.001301894522258558
6823	0.0169978752655918	0.0013068041189877831
5353	0.0169978752655918	0.001311710645300042
2922	0.01712285964254468	0.001316653173901869
6404	0.01712285964254468	0.0013215926134233196
3095	0.01712285964254468	0.0013265289667595025
360	0.01724784401949756	0.0013315012700239428
4564	0.01724784401949756	0.001336470468509573
5226	0.017372828396450445	0.001341475573980216
3873	0.017372828396450445	0.001346477556140113
5762	0.017372828396450445	0.0013514764179118877
273	0.017497812773403325	0.0013565111345802666
5746	0.017622797150356206	0.0013615816726151096
2851	0.017622797150356206	0.0013666490504517382
247	0.017747781527309086	0.001371752206986585
526	0.017747781527309086	0.0013768521849748512
1767	0.01812273465816773	0.001382065722482072
5856	0.01824771903512061	0.0013873149143005092
4595	0.01824771903512061	0.0013925608396647968
6228	0.01837270341207349	0.0013978423770123578
1009	0.01849768778902637	0.0014031594931230588
6177	0.01849768778902637	0.001408473303597384
6523	0.01849768778902637	0.0014137838115170324
1497	0.01862267216597925	0.0014191298470418732
6602	0.01862267216597925	0.0014244725620477545
3327	0.01862267216597925	0.001429811959627367
1314	0.01862267216597925	0.0014351480428695619
1297	0.01862267216597925	0.0014404808148593571
3226	0.018747656542932135	0.0014458490455442432
1029	0.018872640919885015	0.0014512527019393876
3689	0.018872640919885015	0.0014566530082685712
4993	0.018997625296837895	0.0014620886984726522
5852	0.018997625296837895	0.0014675210208389363
2192	0.019122609673790775	0.0014729886853335017
5718	0.019122609673790775	0.0014784529642772966
2156	0.01937257842769654	0.0014839912265686675
848	0.01937257842769654	0.0014895260617175314
2159	0.01937257842769654	0.001495057472904039
817	0.01937257842769654	0.0015005854633044077
3713	0.01937257842769654	0.0015061100360909277
4490	0.0196225471816023	0.001511708440647637
2798	0.01974753155855518	0.0015173419973723535
4513	0.01974753155855518	0.0015229720744449856
3539	0.01987251593550806	0.0015286372624230848
3986	0.01987251593550806	0.0015342989533715678
1920	0.01987251593550806	0.001539957150527426
292	0.019997500312460944	0.0015456504087513413
5905	0.019997500312460944	0.0015513401558693522
1211	0.020122484689413824	0.0015570649229882006
6635	0.020247469066366704	0.0015628246777319229
338	0.020247469066366704	0.0015685808836433937
4349	0.020247469066366704	0.0015743335440014852
97	0.020247469066366704	0.001580082662081031
2271	0.020372453443319585	0.0015858667097206859
3766	0.020497437820272465	0.0015916856546777786
4415	0.020497437820272465	0.0015975010198471403
4980	0.02074740657417823	0.0016033896746916454
5778	0.02087239095113111	0.0016093131303560903
6182	0.02087239095113111	0.0016152329452979387
2400	0.02087239095113111	0.0016211491228726954
206	0.02087239095113111	0.0016270616664317426
6566	0.02087239095113111	0.0016329705793223471
6634	0.02099737532808399	0.0016389142271887565
2445	0.02099737532808399	0.001644854227526558
6789	0.02112235970503687	0.0016508289224583094
3252	0.02124734408198975	0.0016568382800662613
6058	0.021372328458942633	0.0016628822684718026
695	0.021372328458942633	0.0016689225523181007
4142	0.021372328458942633	0.0016749591350100812
382	0.021372328458942633	0.0016809920199484982
6626	0.021497312835895514	0.001687059478863363
3464	0.021497312835895514	0.0016931232233864826
4468	0.021497312835895514	0.0016991832569276423
4405	0.021622297212848394	0.001705277816106572
532	0.021622297212848394	0.0017113686477263708
6991	0.021622297212848394	0.0017174557552057724
1959	0.021622297212848394	0.0017235391419593306
2969	0.021747281589801274	0.0017296569978859553
5246	0.021747281589801274	0.0017357711165762167
5193	0.021872265966754154	0.0017419196646220726
2756	0.021997250343707038	0.0017481026104948093
4337	0.021997250343707038	0.0017542817828271903
4883	0.021997250343707038	0.0017604571850727304
2183	0.021997250343707038	0.0017666288206807312
4347	0.022122234720659918	0.0017728347980892614
1688	0.0222472190976128	0.0017790750858977112
4430	0.0222472190976128	0.00178531157097136
933	0.0222472190976128	0.0017915442567851406
4708	0.0222472190976128	0.0017977731468097533
267	0.0222472190976128	0.0018039982445116722
1481	0.02249718785151856	0.0018102956241851373
1840	0.02249718785151856	0.0018165891721703318
5424	0.02249718785151856	0.001822878891963321
2906	0.022622172228471443	0.001829202787778617
3325	0.022622172228471443	0.0018355228392803473
3019	0.022622172228471443	0.0018418390499729
198	0.022622172228471443	0.0018481514233564052
3817	0.022622172228471443	0.0018544599629267407
5726	0.022747156605424323	0.0018608026152165094
3627	0.022747156605424323	0.0018671414176414586
1112	0.022747156605424323	0.0018734763737057133
1145	0.022747156605424323	0.0018798074869091463
246	0.022747156605424323	0.0018861347607473861
169	0.023122109736282963	0.001892571855314084
5771	0.023122109736282963	0.0018990050486113472
4839	0.023122109736282963	0.0019054343441847104
1829	0.023122109736282963	0.0019118597455754125
3509	0.023247094113235847	0.0019183190959743408
234	0.023247094113235847	0.0019247745363548678
887	0.023247094113235847	0.0019312260702661784
610	0.023372078490188727	0.0019377115065698453
1818	0.023372078490188727	0.0019441930206259743
1926	0.023372078490188727	0.0019506706159916221
6123	0.023622047244094488	0.0019572198383029254
4429	0.023622047244094488	0.001963765103380204
2841	0.023747031621047368	0.0019703441630351923
6550	0.02387201599800025	0.0019769569866568606
3259	0.02387201599800025	0.0019835658182328774
4994	0.023997000374953132	0.001990208375431646
2087	0.024246969128858892	0.0019969223304100556
5598	0.024246969128858892	0.0020036322359584416
3494	0.024246969128858892	0.0020103380957392377
4183	0.024371953505811773	0.0020170775819990544
1980	0.024496937882764653	0.002023850664343365
6883	0.024496937882764653	0.002030619666517588
6966	0.024496937882764653	0.0020373845922075145
5755	0.024496937882764653	0.0020441454450944975
4586	0.024496937882764653	0.0020509022288554574
1102	0.024621922259717537	0.002057692547757642
2168	0.025121859767529058	0.002064629139402686
5988	0.02524684414448194	0.002071599137900906
1136	0.02524684414448194	0.0020785649464391026
2128	0.02537182852143482	0.0020855641241960122
1373	0.0254968128983877	0.0020925966411002453
463	0.0254968128983877	0.002099624934270602
6897	0.0254968128983877	0.0021066490075111054
1464	0.025621797275340582	0.0021137063749384253
2015	0.025621797275340582	0.002120759507521805
3486	0.025871766029246346	0.002127883384702886
1413	0.026121734783152106	0.0021350779428433503
2556	0.026121734783152106	0.0021422681876995583
4915	0.026246719160104987	0.0021494915772627605
1258	0.026246719160104987	0.002156710638851389
3401	0.026371703537057867	0.002163962808033242
867	0.026496687914010747	0.0021712480550709597
3640	0.02687164104486939	0.002178641168806308
2740	0.02687164104486939	0.002186029858176764
2901	0.02699662542182227	0.002193451514043843
4939	0.02699662542182227	0.002200868731121528
300	0.02699662542182227	0.002208281513390796
3510	0.02712160979877515	0.002215727218198143
1789	0.02712160979877515	0.002223168473824249
2870	0.02712160979877515	0.0022306052842558355
1507	0.027371578552680915	0.0022381122932938844
5605	0.027371578552680915	0.0022456148205354924
207	0.027371578552680915	0.002253112869993011
984	0.027371578552680915	0.002260606445674004
874	0.027496562929633796	0.002268132826969548
4938	0.027621547306586676	0.002275691984536518
3213	0.027746531683539556	0.002283283889066772
2562	0.027746531683539556	0.0022908712692200715
6939	0.02799650043744532	0.0022985285909860012
1638	0.02799650043744532	0.0023061813521076386
5394	0.02799650043744532	0.0023138295566582008
4756	0.0281214848143982	0.00232151040643729
2395	0.02824646919135108	0.002329223872306053
1541	0.02837145356830396	0.002336969925160306
5378	0.028496437945256844	0.0023447485359304803
92	0.028496437945256844	0.002352522522080696
4955	0.028496437945256844	0.002360291887733943
1302	0.028496437945256844	0.002368056637008311
2175	0.028621422322209725	0.002375853894414073
6022	0.028996375453068365	0.002383757849746215
4215	0.029121359830021246	0.002391694211271972
5462	0.029121359830021246	0.002399625862790889
6353	0.029121359830021246	0.002407552808494606
5555	0.02924634420697413	0.0024155121179247605
4480	0.02937132858392701	0.002423503762296537
2329	0.02949631296087989	0.002431527712859247
1259	0.02962129733783277	0.002439583940896276
1355	0.02974628171478565	0.0024476724177250352
1392	0.029996250468691414	0.00245583012517276
6409	0.030121234845644294	0.0024640200022362506
2668	0.030121234845644294	0.0024722050317844625
6690	0.030246219222597175	0.0024804221957462416
3087	0.030246219222597175	0.002488634498918928
3960	0.03049618797650294	0.002496915857132288
4835	0.03062117235345582	0.002505229264314175
6316	0.03062117235345582	0.0025135377581348432
803	0.03062117235345582	0.002521841342948823
2151	0.0307461567304087	0.002530176935207376
2285	0.03087114110736158	0.002538544506560241
2383	0.03087114110736158	0.0025469071383786594
6656	0.03087114110736158	0.00255526483503519
4585	0.03099612548431446	0.002563654469445007
3625	0.031121109861267343	0.0025720760133529463
3918	0.031496062992125984	0.0025806031321556505
4946	0.031746031746031744	0.0025891988965570287
781	0.03212098487689039	0.002597900070976691
4101	0.03237095363079615	0.0026066697480193477
790	0.03237095363079615	0.0026154342603523207
751	0.032995875515560553	0.002624377575411257
5970	0.032995875515560553	0.002633315626600236
1402	0.032995875515560553	0.0026422484185652136
4392	0.033120859892513434	0.0026512127160575514
2425	0.033120859892513434	0.0026601717419841775
5491	0.033120859892513434	0.002669125500993739
1231	0.033120859892513434	0.002678073997729419
2546	0.033120859892513434	0.0026870172368289444
5511	0.033245844269466314	0.0026959919290558566
680	0.033245844269466314	0.0027049613513519255
4820	0.03349581302337208	0.0027139988775251042
6585	0.03362079740032496	0.002723067773805268
3143	0.03362079740032496	0.0027321313495243995
1119	0.03374578177727784	0.002741226261673301
4808	0.03374578177727784	0.0027503158411267175
3937	0.0339957505311836	0.0027594733542246237
6670	0.03412073490813648	0.0027686621211610173
1353	0.03412073490813648	0.0027778455051056497
4906	0.03424571928508936	0.0027870601094336094
995	0.03437070366204224	0.0027963059067265274
5397	0.03437070366204224	0.002805546292373386
6660	0.03437070366204224	0.00281478127112402
4148	0.034620672415948	0.0028240839593793063
1834	0.034620672415948	0.002833381207466022
3302	0.03474565679290089	0.0028427095546117204
5643	0.03474565679290089	0.002852032449771945
1359	0.03487064116985377	0.002861386410835363
6618	0.03499562554680665	0.0028707714105830184
2135	0.03524559430071241	0.0028802239136166328
4830	0.03549556305461817	0.0028897438608264992
5122	0.03574553180852393	0.0028993311931719027
4666	0.03612048493938258	0.0029090223115342748
5333	0.03624546931633546	0.0029187442266712833
624	0.03637045369328834	0.0029284969116469737
6421	0.03649543807024122	0.0029382803395567943
6454	0.03649543807024122	0.002948058066168299
4187	0.0366204224471941	0.0029578665032149133
5413	0.0366204224471941	0.002967669227718111
6970	0.0366204224471941	0.002977466244667012
5948	0.03674540682414698	0.0029872939340091194
1526	0.03699537557805274	0.0029971886333527457
4911	0.03712035995500562	0.0030071139304212896
3953	0.0372453443319585	0.003017069798522929
2593	0.03774528183977003	0.0030271652090000357
337	0.03787026621672291	0.003037291073867145
3996	0.03787026621672291	0.0030474110550242793
1820	0.03787026621672291	0.00305752515759811
633	0.03799525059367579	0.003067669677178853
5808	0.03812023497062867	0.003077844587278548
121	0.03812023497062867	0.0030880135920328573
4451	0.03824521934758155	0.003098212955466437
6830	0.03824521934758155	0.0031084064027959366
3779	0.03849518810148731	0.0031186664148860183
3710	0.0386201724784402	0.0031289567064986426
1477	0.0386201724784402	0.0031392410344534215
4193	0.03874515685539308	0.0031495556102995805
5404	0.03874515685539308	0.003159864211876497
3387	0.03887014123234596	0.003170203029774722
870	0.03887014123234596	0.0031805358628290118
3314	0.03887014123234596	0.0031908627162345435
6548	0.03899512560929884	0.0032012197491801796
2200	0.03912010998625172	0.003211606935483555
6216	0.03912010998625172	0.0032219881158971914
5721	0.0392450943632046	0.003232399418280806
4256	0.03937007874015748	0.0032428408165246308
63	0.03937007874015748	0.0032532761827648482
2782	0.03937007874015748	0.0032637055222269886
3503	0.03999500062492189	0.0032743092448316927
4651	0.04011998500187477	0.003284942917488848
1828	0.04011998500187477	0.0032955704541548564
2120	0.04024496937882765	0.00330622790985854
291	0.04024496937882765	0.0033168792193939986
6927	0.04024496937882765	0.0033275243880764526
1321	0.04049493813273341	0.0033382354583198696
4935	0.04049493813273341	0.0033489403568143705
1100	0.04049493813273341	0.003359639088892688
1194	0.04074490688663917	0.0033704036347601647
2519	0.04099487564054493	0.0033812339375827853
6335	0.04099487564054493	0.0033920580071375946
581	0.04111986001749781	0.0034029118051843036
4844	0.0412448443944507	0.0034137953060727894
5545	0.04149481314835646	0.003424744419885982
2932	0.04149481314835646	0.003435687239296292
2067	0.04149481314835646	0.00344662376972993
5212	0.0418697662792151	0.0034576617308070584
6619	0.0418697662792151	0.0034686933518720806
5358	0.0418697662792151	0.0034797186383858166
494	0.04236970378702662	0.003490881091069123
715	0.0424946881639795	0.003502073001276558
2680	0.042619672540932386	0.0035132943436574113
5603	0.04286964129483815	0.0035245809358430092
5927	0.04299462567179103	0.003535896889035655
3033	0.04311961004874391	0.0035472421779894265
3003	0.04324459442569679	0.0035586167774873372
6951	0.04324459442569679	0.0035699848604573204
466	0.04336957880264967	0.0035813822241291967
3683	0.04349456317960255	0.0035928088433549265
6923	0.04374453193350831	0.0036043004641592067
5079	0.04374453193350831	0.0036157855089286916
1133	0.04374453193350831	0.003627263983306432
1294	0.044244469441319836	0.003638878854755678
1553	0.04436945381827272	0.0036505228155800113
